collection_path,document_id,data
cars,2023-Tacoma-SR5-SR5 4dr Double Cab 6.1 ft. SB (3.5L 6cyl 6A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 3500.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 23014.8, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 23, ""curb_weight"": 3980.0, ""created"": ""2023-06-29T21:02:20-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 31965, ""description"": ""SR5 4dr Double Cab 6.1 ft. SB (3.5L 6cyl 6A)"", ""trim_description"": ""SR5 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 6A)"", ""length"": 212.3, ""submodel_id"": 70135, ""id"": 15030, ""trim_id"": 15030, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 21.0, ""doors"": 4, ""max_payload"": 1620.0, ""horsepower_rpm"": 5200, ""horsepower_hp"": 159, ""model_id"": 5688, ""year"": 2023, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 3800.0, ""submodel"": ""SR5"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""I4"", ""height"": 70.6, ""trim"": ""SR5"", ""torque_ft_lbs"": 180.0, ""epa_kwh_100_mi_electric"": """", ""size"": 2.7, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 20.0, ""invoice"": ""29612"", ""ground_clearance"": 9.4, ""range_city"": 422, ""range_highway"": 485, ""rear_track"": """", ""gross_weight"": 5600.0, ""hack-id"": ""2023-Tacoma-SR5-SR5 4dr Double Cab 6.1 ft. SB (3.5L 6cyl 6A)"", ""engine_type"": ""gas"", ""width"": 74.4, ""model"": ""Tacoma"", ""transmission"": ""6-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 16621.8, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:02:20-04:00""}"
cars,2023-Tacoma-TRD Off Road-TRD Off Road 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 6700.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 25473.6, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 22, ""curb_weight"": 4305.0, ""created"": ""2023-06-29T21:02:20-04:00"", ""drive_type"": ""four wheel drive"", ""msrp"": 35380, ""description"": ""TRD Off Road 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A)"", ""trim_description"": ""TRD Off Road 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A)"", ""length"": 212.3, ""submodel_id"": 70136, ""id"": 15037, ""trim_id"": 15037, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 20.0, ""doors"": 4, ""max_payload"": 1295.0, ""horsepower_rpm"": 6000, ""horsepower_hp"": 278, ""model_id"": 5688, ""year"": 2023, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 4600.0, ""submodel"": ""TRD Off-Road"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 70.6, ""trim"": ""TRD Off Road"", ""torque_ft_lbs"": 265.0, ""epa_kwh_100_mi_electric"": """", ""size"": 3.5, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 18.0, ""invoice"": ""33149"", ""ground_clearance"": 9.4, ""range_city"": 380, ""range_highway"": 464, ""rear_track"": """", ""gross_weight"": 5600.0, ""hack-id"": ""2023-Tacoma-TRD Off Road-TRD Off Road 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A)"", ""engine_type"": ""gas"", ""width"": 75.2, ""model"": ""Tacoma"", ""transmission"": ""6-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 18397.6, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:02:20-04:00""}"
cars,2023-Tacoma-TRD Off Road-TRD Off Road 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 6700.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 26146.8, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 22, ""curb_weight"": 4305.0, ""created"": ""2023-06-29T21:02:20-04:00"", ""drive_type"": ""four wheel drive"", ""msrp"": 36315, ""description"": ""TRD Off Road 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A)"", ""trim_description"": ""TRD Off Road 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A)"", ""length"": 212.3, ""submodel_id"": 70136, ""id"": 15037, ""trim_id"": 15037, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 20.0, ""doors"": 4, ""max_payload"": 1295.0, ""horsepower_rpm"": 6000, ""horsepower_hp"": 278, ""model_id"": 5688, ""year"": 2023, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 4600.0, ""submodel"": ""TRD Off-Road"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 70.6, ""trim"": ""TRD Off Road"", ""torque_ft_lbs"": 265.0, ""epa_kwh_100_mi_electric"": """", ""size"": 3.5, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 18.0, ""invoice"": ""33641"", ""ground_clearance"": 9.4, ""range_city"": 380, ""range_highway"": 464, ""rear_track"": """", ""gross_weight"": 5600.0, ""hack-id"": ""2023-Tacoma-TRD Off Road-TRD Off Road 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A)"", ""engine_type"": ""gas"", ""width"": 75.2, ""model"": ""Tacoma"", ""transmission"": ""6-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 18883.8, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:02:20-04:00""}"
cars,2023-Tacoma-TRD Off Road-TRD Off Road 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6M),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 6700.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 24973.2, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 22, ""curb_weight"": 4305.0, ""created"": ""2023-06-29T21:02:20-04:00"", ""drive_type"": ""four wheel drive"", ""msrp"": 34685, ""description"": ""TRD Off Road 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6M)"", ""trim_description"": ""TRD Off Road 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A)"", ""length"": 212.3, ""submodel_id"": 70136, ""id"": 15037, ""trim_id"": 15037, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 20.0, ""doors"": 4, ""max_payload"": 1295.0, ""horsepower_rpm"": 6000, ""horsepower_hp"": 278, ""model_id"": 5688, ""year"": 2023, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 4600.0, ""submodel"": ""TRD Off-Road"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 70.6, ""trim"": ""TRD Off Road"", ""torque_ft_lbs"": 265.0, ""epa_kwh_100_mi_electric"": """", ""size"": 3.5, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 18.0, ""invoice"": ""32132"", ""ground_clearance"": 9.4, ""range_city"": 380, ""range_highway"": 464, ""rear_track"": """", ""gross_weight"": 5600.0, ""hack-id"": ""2023-Tacoma-TRD Off Road-TRD Off Road 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6M)"", ""engine_type"": ""gas"", ""width"": 75.2, ""model"": ""Tacoma"", ""transmission"": ""6-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 18036.2, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:02:20-04:00""}"
cars,2023-Tacoma-TRD Off Road-TRD Off Road 4dr Double Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 6700.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 26586.0, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 22, ""curb_weight"": 4305.0, ""created"": ""2023-06-29T21:02:20-04:00"", ""drive_type"": ""four wheel drive"", ""msrp"": 36925, ""description"": ""TRD Off Road 4dr Double Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A)"", ""trim_description"": ""TRD Off Road 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A)"", ""length"": 212.3, ""submodel_id"": 70136, ""id"": 15037, ""trim_id"": 15037, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 20.0, ""doors"": 4, ""max_payload"": 1295.0, ""horsepower_rpm"": 6000, ""horsepower_hp"": 278, ""model_id"": 5688, ""year"": 2023, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 4600.0, ""submodel"": ""TRD Off-Road"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 70.6, ""trim"": ""TRD Off Road"", ""torque_ft_lbs"": 265.0, ""epa_kwh_100_mi_electric"": """", ""size"": 3.5, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 18.0, ""invoice"": ""34208"", ""ground_clearance"": 9.4, ""range_city"": 380, ""range_highway"": 464, ""rear_track"": """", ""gross_weight"": 5600.0, ""hack-id"": ""2023-Tacoma-TRD Off Road-TRD Off Road 4dr Double Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A)"", ""engine_type"": ""gas"", ""width"": 75.2, ""model"": ""Tacoma"", ""transmission"": ""6-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 19201.0, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:02:20-04:00""}"
cars,2023-Tacoma-TRD Off Road-TRD Off Road 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 6700.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 24012.0, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 22, ""curb_weight"": 4305.0, ""created"": ""2023-06-29T21:02:20-04:00"", ""drive_type"": ""four wheel drive"", ""msrp"": 33350, ""description"": ""TRD Off Road 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A)"", ""trim_description"": ""TRD Off Road 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A)"", ""length"": 212.3, ""submodel_id"": 70136, ""id"": 15037, ""trim_id"": 15037, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 20.0, ""doors"": 4, ""max_payload"": 1295.0, ""horsepower_rpm"": 6000, ""horsepower_hp"": 278, ""model_id"": 5688, ""year"": 2023, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 4600.0, ""submodel"": ""TRD Off-Road"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 70.6, ""trim"": ""TRD Off Road"", ""torque_ft_lbs"": 265.0, ""epa_kwh_100_mi_electric"": """", ""size"": 3.5, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 18.0, ""invoice"": ""30896"", ""ground_clearance"": 9.4, ""range_city"": 380, ""range_highway"": 464, ""rear_track"": """", ""gross_weight"": 5600.0, ""hack-id"": ""2023-Tacoma-TRD Off Road-TRD Off Road 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A)"", ""engine_type"": ""gas"", ""width"": 75.2, ""model"": ""Tacoma"", ""transmission"": ""6-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 17342.0, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:02:20-04:00""}"
cars,2023-Tacoma-TRD PRO-TRD PRO 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6M),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 6400.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 30038.4, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 21, ""curb_weight"": 4445.0, ""created"": ""2023-06-29T21:02:20-04:00"", ""drive_type"": ""four wheel drive"", ""msrp"": 41720, ""description"": ""TRD PRO 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6M)"", ""trim_description"": ""TRD PRO 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6M)"", ""length"": 212.3, ""submodel_id"": 70137, ""id"": 15056, ""trim_id"": 15056, ""wheel_base"": 127.4, ""seats"": 5, ""combined_mpg"": 18.0, ""doors"": 4, ""max_payload"": 1155.0, ""horsepower_rpm"": 6000, ""horsepower_hp"": 278, ""model_id"": 5688, ""year"": 2023, ""type"": ""Truck (Double Cab)"", ""torque_rpm"": 4600.0, ""submodel"": ""TRD Pro"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 71.6, ""trim"": ""TRD PRO"", ""torque_ft_lbs"": 265.0, ""epa_kwh_100_mi_electric"": """", ""size"": 3.5, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 17.0, ""invoice"": ""38663"", ""ground_clearance"": 9.4, ""range_city"": 359, ""range_highway"": 443, ""rear_track"": """", ""gross_weight"": 5600.0, ""hack-id"": ""2023-Tacoma-TRD PRO-TRD PRO 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6M)"", ""engine_type"": ""gas"", ""width"": 75.2, ""model"": ""Tacoma"", ""transmission"": ""6-speed manual"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 21694.4, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:02:20-04:00""}"
cars,2024-4Runner-Limited Nightshade Edition-Limited Nightshade Edition 4dr SUV (4.0L 6cyl 5A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 5000.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 38106.6, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 21, ""curb_weight"": 4525.0, ""created"": ""2023-06-29T21:01:10-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 45365, ""description"": ""Limited Nightshade Edition 4dr SUV (4.0L 6cyl 5A)"", ""trim_description"": ""Limited 4dr SUV (4.0L 6cyl 5A)"", ""length"": 190.7, ""submodel_id"": 71809, ""id"": 11845, ""trim_id"": 11845, ""wheel_base"": 109.8, ""seats"": 5, ""combined_mpg"": 18.0, ""doors"": 5, ""max_payload"": 1575.0, ""horsepower_rpm"": 5600, ""horsepower_hp"": 270, ""model_id"": 4841, ""year"": 2024, ""type"": ""SUV"", ""torque_rpm"": 4400.0, ""submodel"": ""Limited"", ""cargo_capacity"": 47.2, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 71.5, ""trim"": ""Limited"", ""torque_ft_lbs"": 278.0, ""epa_kwh_100_mi_electric"": """", ""size"": 4.0, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 17.0, ""invoice"": ""41735"", ""ground_clearance"": 9.0, ""range_city"": 391, ""range_highway"": 483, ""rear_track"": """", ""gross_weight"": 6100.0, ""hack-id"": ""2024-4Runner-Limited Nightshade Edition-Limited Nightshade Edition 4dr SUV (4.0L 6cyl 5A)"", ""engine_type"": ""gas"", ""width"": 75.8, ""model"": ""4Runner"", ""transmission"": ""5-speed shiftable automatic"", ""fuel_tank_capacity"": 23.0, ""expected_value_2027"": 27672.65, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": 89.7, ""modified"": ""2023-06-29T21:01:10-04:00""}"
cars,2024-4Runner-Limited Nightshade Edition-Limited Nightshade Edition 4dr SUV 4WD (4.0L 6cyl 5A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 5000.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 39816.0, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 21, ""curb_weight"": 4525.0, ""created"": ""2023-06-29T21:01:10-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 47400, ""description"": ""Limited Nightshade Edition 4dr SUV 4WD (4.0L 6cyl 5A)"", ""trim_description"": ""Limited 4dr SUV (4.0L 6cyl 5A)"", ""length"": 190.7, ""submodel_id"": 71809, ""id"": 11845, ""trim_id"": 11845, ""wheel_base"": 109.8, ""seats"": 5, ""combined_mpg"": 18.0, ""doors"": 5, ""max_payload"": 1575.0, ""horsepower_rpm"": 5600, ""horsepower_hp"": 270, ""model_id"": 4841, ""year"": 2024, ""type"": ""SUV"", ""torque_rpm"": 4400.0, ""submodel"": ""Limited"", ""cargo_capacity"": 47.2, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 71.5, ""trim"": ""Limited"", ""torque_ft_lbs"": 278.0, ""epa_kwh_100_mi_electric"": """", ""size"": 4.0, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 17.0, ""invoice"": ""43606"", ""ground_clearance"": 9.0, ""range_city"": 391, ""range_highway"": 483, ""rear_track"": """", ""gross_weight"": 6100.0, ""hack-id"": ""2024-4Runner-Limited Nightshade Edition-Limited Nightshade Edition 4dr SUV 4WD (4.0L 6cyl 5A)"", ""engine_type"": ""gas"", ""width"": 75.8, ""model"": ""4Runner"", ""transmission"": ""5-speed shiftable automatic"", ""fuel_tank_capacity"": 23.0, ""expected_value_2027"": 28914.0, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": 89.7, ""modified"": ""2023-06-29T21:01:10-04:00""}"
cars,2024-4Runner-Limited-Limited 4dr SUV (4.0L 6cyl 5A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 5000.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 36645.0, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 21, ""curb_weight"": 4525.0, ""created"": ""2023-06-29T21:01:10-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 43625, ""description"": ""Limited 4dr SUV (4.0L 6cyl 5A)"", ""trim_description"": ""Limited 4dr SUV (4.0L 6cyl 5A)"", ""length"": 190.7, ""submodel_id"": 71809, ""id"": 11845, ""trim_id"": 11845, ""wheel_base"": 109.8, ""seats"": 5, ""combined_mpg"": 18.0, ""doors"": 5, ""max_payload"": 1575.0, ""horsepower_rpm"": 5600, ""horsepower_hp"": 270, ""model_id"": 4841, ""year"": 2024, ""type"": ""SUV"", ""torque_rpm"": 4400.0, ""submodel"": ""Limited"", ""cargo_capacity"": 47.2, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 71.5, ""trim"": ""Limited"", ""torque_ft_lbs"": 278.0, ""epa_kwh_100_mi_electric"": """", ""size"": 4.0, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 17.0, ""invoice"": ""40134"", ""ground_clearance"": 9.0, ""range_city"": 391, ""range_highway"": 483, ""rear_track"": """", ""gross_weight"": 6100.0, ""hack-id"": ""2024-4Runner-Limited-Limited 4dr SUV (4.0L 6cyl 5A)"", ""engine_type"": ""gas"", ""width"": 75.8, ""model"": ""4Runner"", ""transmission"": ""5-speed shiftable automatic"", ""fuel_tank_capacity"": 23.0, ""expected_value_2027"": 26611.25, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": 89.7, ""modified"": ""2023-06-29T21:01:10-04:00""}"
cars,2024-4Runner-Limited-Limited 4dr SUV 4WD (4.0L 6cyl 5A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 5000.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 38354.4, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 21, ""curb_weight"": 4525.0, ""created"": ""2023-06-29T21:01:10-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 45660, ""description"": ""Limited 4dr SUV 4WD (4.0L 6cyl 5A)"", ""trim_description"": ""Limited 4dr SUV (4.0L 6cyl 5A)"", ""length"": 190.7, ""submodel_id"": 71809, ""id"": 11845, ""trim_id"": 11845, ""wheel_base"": 109.8, ""seats"": 5, ""combined_mpg"": 18.0, ""doors"": 5, ""max_payload"": 1575.0, ""horsepower_rpm"": 5600, ""horsepower_hp"": 270, ""model_id"": 4841, ""year"": 2024, ""type"": ""SUV"", ""torque_rpm"": 4400.0, ""submodel"": ""Limited"", ""cargo_capacity"": 47.2, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 71.5, ""trim"": ""Limited"", ""torque_ft_lbs"": 278.0, ""epa_kwh_100_mi_electric"": """", ""size"": 4.0, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 17.0, ""invoice"": ""42006"", ""ground_clearance"": 9.0, ""range_city"": 391, ""range_highway"": 483, ""rear_track"": """", ""gross_weight"": 6100.0, ""hack-id"": ""2024-4Runner-Limited-Limited 4dr SUV 4WD (4.0L 6cyl 5A)"", ""engine_type"": ""gas"", ""width"": 75.8, ""model"": ""4Runner"", ""transmission"": ""5-speed shiftable automatic"", ""fuel_tank_capacity"": 23.0, ""expected_value_2027"": 27852.6, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": 89.7, ""modified"": ""2023-06-29T21:01:10-04:00""}"
cars,2024-4Runner-SR5 Premium-SR5 Premium 4dr SUV (4.0L 6cyl 5A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 5000.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 31197.6, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 21, ""curb_weight"": 4400.0, ""created"": ""2023-06-29T21:01:10-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 37140, ""description"": ""SR5 Premium 4dr SUV (4.0L 6cyl 5A)"", ""trim_description"": ""SR5 Premium 4dr SUV (4.0L 6cyl 5A)"", ""length"": 190.2, ""submodel_id"": 71811, ""id"": 11841, ""trim_id"": 11841, ""wheel_base"": 109.8, ""seats"": 5, ""combined_mpg"": 18.0, ""doors"": 5, ""max_payload"": 1700.0, ""horsepower_rpm"": 5600, ""horsepower_hp"": 270, ""model_id"": 4841, ""year"": 2024, ""type"": ""SUV"", ""torque_rpm"": 4400.0, ""submodel"": ""SR5 Premium"", ""cargo_capacity"": 47.2, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 71.5, ""trim"": ""SR5 Premium"", ""torque_ft_lbs"": 278.0, ""epa_kwh_100_mi_electric"": """", ""size"": 4.0, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 17.0, ""invoice"": ""34169"", ""ground_clearance"": 9.0, ""range_city"": 391, ""range_highway"": 483, ""rear_track"": """", ""gross_weight"": 6100.0, ""hack-id"": ""2024-4Runner-SR5 Premium-SR5 Premium 4dr SUV (4.0L 6cyl 5A)"", ""engine_type"": ""gas"", ""width"": 75.8, ""model"": ""4Runner"", ""transmission"": ""5-speed shiftable automatic"", ""fuel_tank_capacity"": 23.0, ""expected_value_2027"": 22655.4, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": 89.7, ""modified"": ""2023-06-29T21:01:10-04:00""}"
